original_row,row_hash,group_id,fold,split,multiclass_label,binary_label
140411,294875506515083522,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140412,13663265959003277407,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140413,15963235117384986279,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140414,96014090244611188,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140415,12186012541050388078,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140416,9170671332589133539,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140417,17346503606033029189,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140418,10682796690099152965,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140419,16546970425329048611,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140420,1078766069896486200,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140421,13277409716664340635,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140422,2698987697605272050,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140423,6601432842298536701,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140424,8471237552462312778,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140425,14425965817669146845,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140426,300689080202277284,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140427,63256481057983631,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140428,16980032067015951672,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140429,8391114537117582874,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140430,766543694420285800,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140431,16243119468684463014,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140432,1744486890099708950,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140433,14191214785565707335,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140434,10501032490903290718,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140435,2111065778985138851,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140436,5506359686364851251,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140437,6971796096302848595,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140438,4206117948940075403,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140439,536317987522702260,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140440,10524331841767508966,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140441,10374025670409984207,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140442,4706108808226699821,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140443,6986266814951338887,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140444,11002989544176766593,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140445,14152891442398586338,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140446,4675998642124333947,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140447,2905515324624244190,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140448,4438505738733623508,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140449,11652935582744355794,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140450,12921694253074413357,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140451,2819743611120871349,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140452,9897930677021320549,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140453,4629392557363788174,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140454,14244353355626934448,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140455,10940576992730280533,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140456,14110567997402344511,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140457,14430398055584270135,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140458,5844855991571584783,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140459,7246369493390534828,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140460,11293631642188654237,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140461,11288134770275742651,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140462,14536001921499513603,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140463,15416887313982373995,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140464,6030226748018444236,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140465,11983669278183447836,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140466,2904953482739398819,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140467,17136075095899306454,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140468,17273384046352149804,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140469,12793086333890799972,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140470,16308549493656685812,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140471,2852922590923633553,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140472,1180512950860936450,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140473,3133929241098905797,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140474,16014683753988546406,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140475,8063158803289156451,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140476,4364112503708055402,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140477,3251852798784619175,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140478,12355245820250408122,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140479,10300691338322431120,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140480,12360807533032311296,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140481,16447030909911042622,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140482,7088030581946622361,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140483,6538636693151352561,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140484,9505711204131027080,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140485,12719651499656292836,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140486,5204007414934212711,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140487,6124964047419689612,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140488,17678752128258997930,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140489,3259918536212825466,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140490,1401139299875764714,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140491,6976302242695478226,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140492,15860189291095506876,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140493,3621194000694044463,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140494,3327946200671551606,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140495,14725423338763043610,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140496,7953391494378603031,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140497,11548606804691106870,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140498,5625264755772093606,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140499,12069184683741777488,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140500,9447832063001211077,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140501,18104116723266697040,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140502,13888431142856250372,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140503,6657243261543651939,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140504,15840607071460604955,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140505,7688534222532619391,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140506,12299535898689264851,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140507,309590480410070924,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140508,5502051453224416310,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140509,3831252099307747922,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140510,13422251239736658545,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140511,1354921081592774395,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140512,15265655444013202101,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140513,17185096128325517367,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140514,6079103302000067908,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140515,10320480280068393819,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140516,17506409445955460575,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140517,4089253880588321078,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140518,1143093880854178650,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140519,3137346541926834937,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140520,8624257419061938386,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140521,1539512057037124863,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140522,10939625592230725497,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140523,3356738016153932368,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140524,12273161275774087593,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140525,4213228047656765499,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140526,16590690914816924238,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140527,15440164244523662047,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140528,7430332794730313717,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140529,17867276071388704859,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140530,7849027593031874237,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140531,1791587034328667535,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140532,8722539783626826572,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140533,18119233678079781777,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140534,13270133997279184788,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140535,4832158067764603150,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140536,5293459799050819966,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140537,12800577213836136136,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140538,4864381765355599198,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140539,11367163544317750459,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140540,5938176984753250890,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140541,3476994860802692019,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140542,10709582258811894095,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140543,8028226409522864348,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140544,10059659163135657995,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140545,12842917346847318054,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140546,945043017613645790,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140547,12953228410646578705,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140548,8756706670238775021,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140549,5299129585150367440,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140550,500342398741696578,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140551,5765744850700366915,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140552,142811541221929557,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140553,6643986110602843660,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140554,1484487288255172025,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140555,4866922674116072377,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140556,215482128486182844,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140557,14764754247546846570,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140558,11541653922694914340,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140559,15504898283309400350,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140560,11501171313217776203,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140561,13124193096148913317,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140562,6495184510326523659,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140563,1974720137395872794,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140564,263384298072882471,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140565,3651273870817181264,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140566,13577426009158657894,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140567,4884954574511924093,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140568,18249189930593176062,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140569,3068208014953667711,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140570,14316206588503989997,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140571,18010392785279848884,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140572,15200564362777752143,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140573,13415853193903208432,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140574,149752896384663309,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140575,8150950438024346459,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140576,15440168596669351817,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140577,601084392345125952,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140578,8966357030143271511,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140579,8664152798764229210,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140580,10736622643897208041,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140581,182727377739150654,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140582,5551078556533139544,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140583,11922388859456437796,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140584,16707422749513997963,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140585,8417143628168915463,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140586,10887300552011718628,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140587,14249519175168871149,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140588,17171219336953870738,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140589,4908537943087086732,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140590,2656928918622842220,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140591,16221352922877109028,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140592,10039901551171315308,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140593,1047415324292003318,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140594,4142802040301264804,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140595,10777573073880076554,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140596,5403568856759983867,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140597,67075400246072976,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140598,2351086566332474396,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140599,11481848071141942653,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140600,7053792601684115003,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140601,18153889793918729991,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140602,13852129275040892453,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140603,3250766375929400089,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140604,3014652892508196810,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140605,7033116974586720045,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140606,5303930479051309881,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140607,9255167217066000855,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140608,15505449771490156277,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140609,5830495016422050368,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140610,977040428008602533,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140611,6723876749223723932,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140612,9053404024089098336,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140613,10789049064190281318,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140614,10489494367476525276,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140615,11530197768557755864,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140616,3822103739852712975,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140617,9458913211141793072,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140618,9437613526295839235,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140619,1459352526899169472,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140620,14557521234851464924,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140621,4654389369265914751,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140622,14196848427297815657,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140623,18299461582158733814,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140624,16826672502639852449,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140625,12135224314651511207,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140626,4637825089514360572,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140627,1522346003045175826,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140628,9712853720724865846,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140629,6728625016948068170,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140630,14870278778277297158,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140631,8953255949100947719,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140632,14211891635546925687,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140633,7241901908848755898,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140634,12815974532642144482,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140635,7805404026085854623,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140636,1626337127403121670,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140637,3970242724921119032,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140638,2271626904765798156,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140639,17504603176359217434,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140640,7325592205372643352,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140641,14915149369548263537,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140642,4503625207734983948,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140643,11183647843930655905,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140644,11807209767086492701,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140645,18020838991139132073,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140646,2723131419102713145,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140647,7600476922340939723,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140648,17246975076587167061,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140649,4729034799074012424,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140650,8527782881445720248,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140651,5406917665986303073,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140652,18018315807567531469,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140653,11426996207362694838,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140654,17272012235137127451,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140655,13916955966845549080,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140656,5645274599596615825,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140657,8285496216086870073,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140658,4682242647453306511,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140659,975480846265494173,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140660,11778144982916161453,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140661,15499113283425487862,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140662,10420689425255401256,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140663,9654592280395401302,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140664,8450438333914933047,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140665,5174021856494611422,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140666,14768648598051534108,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140667,7278998489742416768,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140668,14405541120274700668,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140669,1012072704955588965,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140670,16879378320327413574,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140671,12203420734838638109,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140672,16923661371448690392,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140673,17529238656345232889,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140674,13310460517690300510,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140675,9063049603435722025,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140676,16893770893198527054,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140677,5268814720369469421,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140678,5437589265494890143,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140679,13730537484960863001,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140680,14369533187388955610,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140681,7969803364450699138,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140682,5699373889053304768,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140683,14115372520943628200,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140684,9325533969002568127,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140685,18287164276362583842,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140686,2846339580284691719,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140687,8032190807892762613,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140688,7990400290064643234,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140689,16844063294964977182,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140690,12468578451896090544,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140691,1979770200611128832,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140692,15311211556069944120,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140693,10031855426999192250,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140694,10534023057089045629,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140695,13528645009390981260,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140696,7817024143817546092,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140697,10401422295764822495,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140698,974580896050345711,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140699,15651034734369675927,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140700,6835490792285044464,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140701,13231093995874143466,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140702,8951290614774546982,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140703,2977901088663565957,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140704,15716388350559191001,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140705,13936526264140330184,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140706,15158359793302268074,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140707,18227420165626049582,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140708,8136055312621171035,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140709,8043913621839111436,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140710,3423622847880419490,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140711,14276528476125586011,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140712,17647283967563430582,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140713,17640877697329792977,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140714,15989626925161384139,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140715,16445572028033405846,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140716,1338112316877952923,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140717,16098671409620176824,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140718,11302697312118466037,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140719,5610328689091092922,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140720,4774118096648050381,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140721,11710586644479980976,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140722,12831926135307483214,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140723,3243672191228705376,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140724,7069830093370638771,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140725,13048938513957121791,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140726,6111151924504109120,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140727,9497519318384761255,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140728,17346117562752995151,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140729,15713095591190915232,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140730,14050794594551796093,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140731,18355358392759315619,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140732,2454890411062807544,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140733,10350433342347682989,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140734,15848077285513032858,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140735,5474988194977350992,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140736,3944470984569657879,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140737,11128817501165047967,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140738,14301902386190831811,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140739,3379285817975767871,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140740,3423489244798089054,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140741,190209269406711447,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140742,13048855848285124699,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140743,17691490819985885104,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140744,531120358183683513,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140745,8203245691490225857,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140746,1965372025131819449,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140747,12565912926968476113,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140748,2367015132576908233,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140749,15755228705236875819,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140750,6040881192220232952,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140751,2399652854989530964,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140752,4745198949595248186,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140753,17149800510867262873,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140754,3585892527992320031,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140755,14445026514656029686,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140756,11936181145219116458,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140757,2910290466953368108,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140758,8617695938860239358,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140759,15790338435094323609,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140760,10346133591876515401,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140761,7877634521409389797,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140762,15980283510578193603,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140763,11078388367069504505,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140764,7045080463148214381,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140765,11843816845786259651,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140766,17841376017822997780,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140767,5842947017853100825,DDoS_UDP|segment07,3,train,DDoS_UDP,1
140768,15171830158886550974,DDoS_UDP|segment07,3,train,DDoS_UDP,1
